"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
601211,,Overtime,,,,,,275,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,34,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"17,838","28,007",,"28,836","31,523",,"35,329","35,329",,"35,329",,"35,329",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"4,172","6,550",,"6,743","7,372",,"8,262","8,262",,"8,262",,"8,262",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"49,218","79,408",,"81,758","105,139",,"117,834","129,234",,"129,234",,"140,630",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"32,400","54,000",,"54,000","73,884",,"73,884","73,884",,"73,884",,"73,884",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,828,"1,264",,"1,301","6,050",,"6,780","6,780",,"6,780",,"6,780",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,104,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,52,104,,104,104,,107,110,,114,,117,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,0,"1,280",,"1,280",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"1,361","1,440",,"1,440","1,560",,"1,560","1,560",,"1,560",,"1,560",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,576,"2,965",,"2,965","4,148",,"4,148","4,148",,"4,148",,"4,148",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,0,0,,0,"1,798",,"2,068","2,378",,"2,735",,"3,145",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,25,150,,150,50,,52,53,,55,,56,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"1,563","6,150",,"6,150","5,125",,"5,279","5,437",,"5,600",,"5,768",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,"1,086","2,400",,"2,400","1,500",,"1,545","1,591",,"1,639",,"1,688",,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,100,700,,700,800,,824,849,,874,,900,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"3,858","3,000",,"3,000","2,500",,"2,575","2,652",,"2,732",,"2,814",,
,,,,,,,,,,,,,,,,,,,,,
606011,,Instructional Supplies,,,,,,"1,788","3,000",,"3,000","1,500",,"1,545","1,591",,"1,639",,"1,688",,
,,,,,,,,,,,,,,,,,,,,,
606099,,P-Card Purchases,,,,,,"3,140",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,138,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,25,250,,250,150,,155,159,,164,,169,,
,,,,,,,,,,,,,,,,,,,,,
12500 Youth and Family Services ,,,,,,,,"416,087","642,356",,"659,132","751,625",,"831,758","843,830",,"844,560",,"856,751",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,0120 Library,,,"14,948,459","15,240,873",,"15,550,783","17,392,209",,"17,990,643","18,277,418",,"18,393,946",,"18,691,302",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0130 Planning    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
13110 Director's Office ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601100,,Executive Salaries,,,,,,0,"123,000",,"123,000","126,075",,"126,075","126,075",,"126,075",,"126,075",,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"152,722",,"152,722","85,694",,"85,694","85,694",,"85,694",,"85,694",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"551,213",0,,"15,355",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"172,287",,"172,287","179,370",,"179,370","179,370",,"179,370",,"179,370",,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,"87,554",,"87,554","127,068",,"127,068","127,068",,"127,068",,"127,068",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"78,652",,"78,652","80,619",,"80,619","80,619",,"80,619",,"80,619",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"1,340",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"1,554",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601406,,Board Member Compensation,,,,,,"11,650",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,70,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:56:36PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0130 Planning    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
13110 Director's Office ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"32,669","37,545",,"38,306","36,254",,"36,254","36,378",,"36,502",,"36,626",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"7,980","8,997",,"9,220","8,770",,"8,770","8,770",,"8,770",,"8,770",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"99,835","107,979",,"110,678","123,838",,"123,838","135,813",,"135,813",,"147,789",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"54,722","54,000",,"54,000","61,570",,"61,570","61,570",,"61,570",,"61,570",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"1,539","1,719",,"1,762","7,125",,"7,125","7,125",,"7,125",,"7,125",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,300,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602403,,Employee Service Awards,,,,,,100,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,86,360,,360,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602970,,Car Allowance,,,,,,"6,000","6,000",,"6,000","6,000",,"6,000","6,000",,"6,000",,"6,000",,
,,,,,,,,,,,,,,,,,,,,,
603107,,Legal Support Charges,,,,,,421,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603165,,Information Technology Services,,,,,,"9,786",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"2,287",250,,250,250,,258,265,,273,,281,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,"8,437","67,215",,"67,215","90,108",,"92,811","95,595",,"98,464",,"101,417",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,"16,072","6,725",,"6,725","6,725",,"6,927","7,135",,"7,349",,"7,569",,
,,,,,,,,,,,,,,,,,,,,,
603402,,Laundry and Dry Cleaning,,,,,,866,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603403,,Photographic Services,,,,,,130,500,,500,500,,515,530,,546,,563,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"25,887","25,000",,"25,000","25,000",,"25,000","25,000",,"25,000",,"25,000",,
,,,,,,,,,,,,,,,,,,,,,
604001,,Information Technology Charges (DO NOT USE),,,,,,615,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"30,604","30,649",,"30,649","30,649",,"30,649","30,649",,"30,649",,"30,649",,
,,,,,,,,,,,,,,,,,,,,,
604120,,Existing Subscriptions,,,,,,"13,507","13,507",,"13,507","13,507",,"13,507","13,507",,"13,507",,"13,507",,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,971,971,,971,971,,"1,000","1,030",,"1,061",,"1,093",,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,789,"4,035",,"4,035","4,035",,"4,156","4,281",,"4,409",,"4,541",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"33,284","20,000",,"20,000","20,000",,"20,000","20,000",,"20,000",,"20,000",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"12,685","12,685",,"12,685","2,935",,"3,375","3,882",,"4,464",,"5,133",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,"13,501","3,500",,"3,500","3,500",,"3,605","3,713",,"3,825",,"3,939",,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"10,329","8,554",,"8,554","8,554",,"8,811","9,075",,"9,347",,"9,628",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"13,423","12,000",,"12,000","12,000",,"12,360","12,731",,"13,113",,"13,506",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,"7,389","13,066",,"13,066","13,066",,"13,458","13,862",,"14,278",,"14,706",,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"7,470","8,832",,"8,832","8,832",,"9,097","9,370",,"9,651",,"9,940",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"18,124","31,928",,"31,928","37,018",,"38,129","39,272",,"40,451",,"41,664",,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,895,"1,100",,"1,100","1,100",,"1,133","1,167",,"1,202",,"1,238",,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,"17,599","2,900",,"2,900","2,900",,"2,987","3,077",,"3,169",,"3,264",,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,"3,550","2,000",,"2,000","2,000",,"2,060","2,122",,"2,185",,"2,251",,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,281,250,,250,250,,258,265,,273,,281,,
,,,,,,,,,,,,,,,,,,,,,
606420,,Food and Food Service Supplies,,,,,,"1,526",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606421,,Agricultural Supplies,,,,,,146,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606430,,Directional Signs and Supplies,,,,,,"2,026",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
608010,,Lease/Rent of Buildings,,,,,,75,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
13110 Director's Office ,,,,,,,,"1,021,663","1,096,482",,"1,115,563","1,126,283",,"1,132,478","1,151,010",,"1,157,821",,"1,176,878",,
,,,,,,,,,,,,,,,,,,,,,
13120 Environment and Sustainability ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"92,282",,"92,282","99,318",,"99,318","99,318",,"99,318",,"99,318",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"408,479",0,,"4,109",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"72,091",,"72,091","73,893",,"73,893","73,893",,"73,893",,"73,893",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"8,906",0,,0,"89,000",,"91,670","94,420",,"97,253",,"100,171",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"23,856","10,191",,"10,446","10,739",,"10,739","10,739",,"10,739",,"10,739",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"5,579","2,383",,"2,443","2,511",,"2,511","2,511",,"2,511",,"2,511",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"71,811","28,897",,"29,619","35,820",,"35,820","39,284",,"39,284",,"42,749",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"32,400","10,800",,"10,800","12,314",,"12,314","12,314",,"12,314",,"12,314",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"1,144",460,,472,"2,061",,"2,061","2,061",,"2,061",,"2,061",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,216,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,"2,290",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"52,890",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,71,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:56:36PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0130 Planning    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
13120 Environment and Sustainability ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,401,401,,401,547,,629,723,,832,,957,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,90,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
13120 Environment and Sustainability ,,,,,,,,"608,062","217,505",,"222,663","326,203",,"328,955","335,263",,"338,205",,"344,713",,
,,,,,,,,,,,,,,,,,,,,,
13121 Chesapeake Bay Program ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"87,838",,"87,838","149,228",,"149,228","149,228",,"149,228",,"149,228",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,0,0,,"3,728",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"61,279",,"61,279",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"4,373",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,"9,245",,"9,476","9,252",,"9,252","9,252",,"9,252",,"9,252",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,"2,163",,"2,217","2,163",,"2,163","2,163",,"2,163",,"2,163",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,"26,215",,"26,870","30,860",,"30,860","33,845",,"33,845",,"36,829",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,"10,800",,"10,800","12,314",,"12,314","12,314",,"12,314",,"12,314",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,418,,428,"1,775",,"1,775","1,775",,"1,775",,"1,775",,
,,,,,,,,,,,,,,,,,,,,,
603402,,Laundry and Dry Cleaning,,,,,,"2,013",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"21,142",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,0,0,,0,516,,593,682,,785,,902,,
,,,,,,,,,,,,,,,,,,,,,
606421,,Agricultural Supplies,,,,,,"9,311",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
13121 Chesapeake Bay Program ,,,,,,,,"36,839","197,958",,"202,636","206,108",,"206,185","209,259",,"209,362",,"212,463",,
,,,,,,,,,,,,,,,,,,,,,
13122 Wetlands Program ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,0,0,,"2,658",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,"106,330",,"106,330","108,989",,"108,989","108,989",,"108,989",,"108,989",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,"6,592",,"6,757","6,757",,"6,757","6,757",,"6,757",,"6,757",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,"1,541",,"1,580","1,580",,"1,580","1,580",,"1,580",,"1,580",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,"18,693",,"19,160","22,539",,"22,539","24,719",,"24,719",,"26,898",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,"10,800",,"10,800","12,314",,"12,314","12,314",,"12,314",,"12,314",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,298,,305,"1,297",,"1,297","1,297",,"1,297",,"1,297",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,0,0,,0,430,,495,569,,654,,752,,
,,,,,,,,,,,,,,,,,,,,,
13122 Wetlands Program ,,,,,,,,0,"144,254",,"147,590","153,906",,"153,971","156,225",,"156,310",,"158,587",,
,,,,,,,,,,,,,,,,,,,,,
13130 Transportation Planning ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"66,625",,"66,625","68,291",,"68,291","68,291",,"68,291",,"68,291",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,0,0,,"3,655",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"79,576",,"79,576","81,565",,"81,565","81,565",,"81,565",,"81,565",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,0,"9,065",,"9,292","9,291",,"9,291","9,291",,"9,291",,"9,291",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,0,"2,120",,"2,173","2,173",,"2,173","2,173",,"2,173",,"2,173",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,0,"25,702",,"26,345","30,991",,"30,991","33,987",,"33,987",,"36,984",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,0,"10,800",,"10,800","12,314",,"12,314","12,314",,"12,314",,"12,314",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,0,410,,420,"1,784",,"1,784","1,784",,"1,784",,"1,784",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,0,0,,0,510,,587,674,,776,,892,,
,,,,,,,,,,,,,,,,,,,,,
13130 Transportation Planning ,,,,,,,,0,"194,298",,"198,886","206,919",,"206,996","210,079",,"210,181",,"213,294",,
,,,,,,,,,,,,,,,,,,,,,
13140 Comprehensive Planning ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"85,000",,"85,000","87,125",,"87,125","87,125",,"87,125",,"87,125",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"451,638",0,,"8,324",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"247,977",,"247,977","254,176",,"254,176","254,176",,"254,176",,"254,176",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"27,010","20,645",,"21,161","21,161",,"21,161","21,161",,"21,161",,"21,161",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"6,317","4,828",,"4,949","4,949",,"4,949","4,949",,"4,949",,"4,949",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"79,398","58,537",,"60,000","70,581",,"70,581","77,408",,"77,408",,"84,233",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"37,800","27,000",,"27,000","30,785",,"30,785","30,785",,"30,785",,"30,785",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"1,264",932,,955,"4,061",,"4,061","4,061",,"4,061",,"4,061",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,95,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,52,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,716,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"1,269","1,269",,"1,269","1,910",,"2,197","2,526",,"2,905",,"3,341",,
,,,,,,,,,,,,,,,,,,,,,
13140 Comprehensive Planning ,,,,,,,,"605,559","446,188",,"456,635","474,748",,"475,035","482,191",,"482,570",,"489,831",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,72,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:56:36PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0130 Planning    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
13150 Current Planning ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"138,639",,"138,639","89,900",,"89,900","89,900",,"89,900",,"89,900",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"1,125,105",0,,"9,852",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"255,425",,"255,425","266,919",,"266,919","266,919",,"266,919",,"266,919",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"14,895",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601406,,Board Member Compensation,,,,,,"6,050",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"68,171","24,431",,"25,042","22,123",,"22,123","22,123",,"22,123",,"22,123",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"15,943","5,714",,"5,857","5,173",,"5,173","5,173",,"5,173",,"5,173",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"197,582","69,276",,"71,008","73,790",,"73,790","80,926",,"80,926",,"88,062",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"108,000","29,700",,"29,700","30,785",,"30,785","30,785",,"30,785",,"30,785",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"3,147","1,105",,"1,133","4,247",,"4,247","4,247",,"4,247",,"4,247",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,383,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602403,,Employee Service Awards,,,,,,100,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604201,,City Garage Charges,,,,,,"15,341",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604203,,City Garage - Fuel,,,,,,"14,514",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604204,,Motor Pool Charges,,,,,,67,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,922,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"37,883",0,,0,"6,169",,"7,094","8,159",,"9,382",,"10,790",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"2,000",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,"1,514",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,790,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,607,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
